Finger_1_Joint_1_Angle,Finger_1_Joint_2_Angle,Finger_1_Joint_3_Angle,Finger_2_Joint_1_Angle,Finger_2_Joint_2_Angle,Finger_2_Joint_3_Angle,Finger_3_Joint_1_Angle,Finger_3_Joint_2_Angle,Finger_3_Joint_3_Angle,Finger_4_Joint_1_Angle,Finger_4_Joint_2_Angle,Finger_4_Joint_3_Angle,Finger_5_Joint_1_Angle,Finger_5_Joint_2_Angle,Finger_5_Joint_3_Angle
149.9001308072866,173.51692630710298,177.22715752240384,178.8308606720935,180.0,173.65980825409017,179.44983071015363,167.79953127261922,177.2736890060942,178.78721552486505,157.2711091442443,174.75165074349948,178.57428496195715,162.177816899342,171.66379860845973
152.10272896905238,172.3595932389731,176.65805614273881,177.73659011649536,175.58900468819726,176.71730503641206,178.54441200193295,166.32869286780416,174.8055710922652,178.78721552486505,157.37471803585456,172.07011504699534,178.94822861087943,164.78661164609136,166.1389724369788
151.44464418706218,173.78436410029735,178.99491399474513,179.4093427853536,180.0,173.65980825409017,177.7320454640942,165.96375653207352,174.8055710922652,178.59497741591943,159.5008361199186,172.07011504699534,179.6146081922657,165.96375653207352,168.4762782961027
149.43597497897522,174.75286109838356,178.5558744690632,179.40319054876716,177.39743779749992,179.42273208263737,177.8524145717009,165.96375653207352,174.8055710922652,178.34194595015123,159.5008361199186,172.07011504699534,179.22227700573652,165.96375653207352,168.4762782961027
151.8882155534963,171.49318246786862,179.59651526494017,180.0,180.0,173.65980825409017,179.49015112612946,167.47119229084856,172.23483398157484,177.78759315660616,159.5008361199186,172.07011504699534,177.153986852264,167.52244073828427,168.4762782961027
149.02324238362206,173.31798342774198,179.15747573925904,180.0,177.39743779750034,176.59355624500554,178.42868937413874,163.76115837030775,177.008169254031,179.2789045000198,157.37471803585456,169.3803447238448,177.54813546560183,165.93929206749996,170.05942696688686
146.90794398122463,173.638068251524,173.8370111308845,177.0185387800173,174.8055710922652,178.85423716182424,178.4587813562768,164.4225378883497,173.7896233923383,178.44659687583066,155.40099873424916,171.7052550544367,179.46785635869202,163.83550084774308,165.33683685238893
147.7040236140568,176.03129333734435,179.09777883846965,179.94579398068439,179.13314238642855,176.26237045659013,179.4324214111042,164.88817162221335,176.2686030008393,179.5865679968492,156.00901275395296,171.7052550544367,177.57670296655016,161.056333983671,168.1850247637767
149.28586807762073,173.78436410029735,174.61068824002643,179.89477370963013,178.95837332398915,176.38611924799582,179.4324214111042,164.88817162221335,176.2686030008393,178.35706984700724,154.52173027592022,171.17962044797898,179.2214481996462,165.40037027421133,165.48573370633164
149.1591077102931,173.78436410029735,172.01988625483128,179.92696526643707,179.00939359502198,176.38611924799582,178.3707210864862,168.49836341654472,171.50631217507592,179.96426830555987,155.50460762585956,171.0760115563687,178.9122361596149,166.5347919051884,165.7841465263264
150.51962670627947,172.42384510431077,177.27368900609326,179.94579398068439,178.87329936281677,176.52221348020151,178.73346291001548,168.24706774933594,174.1605076884825,179.80541798343546,155.40099873424916,171.17962044797898,179.58398309506947,164.46555706223202,166.7189597383059
150.51962670627947,174.68434701545195,179.82206336859176,177.58897025338888,177.13759477388808,173.40008301808592,179.31677777412798,168.24706774933594,174.1605076884825,178.59481030630167,157.24902365721235,168.6900675259798,179.04632155343356,165.40037027421133,165.7841465263264
148.39521848025615,175.1648825662396,179.74152455264635,179.85671607357887,178.8222790917837,176.52221348020151,179.24765789906547,166.70584910561203,174.1605076884825,179.7293132917881,155.40099873424916,171.17962044797898,179.95334220942377,165.40037027421133,165.48573370633164
150.06848815949223,174.69907348347436,174.99608004775965,179.4831706462022,179.00939359502198,173.26398878588063,178.62201675369394,168.24706774933594,171.50631217507592,179.96426830555987,155.40099873424916,171.17962044797898,179.46661792672882,162.21435493408978,168.4834375837717
152.65261620755524,173.71522001584026,174.55966796899432,179.92696526643707,178.26429541107169,169.9920201985587,179.24765789906547,166.70584910561203,174.1605076884825,179.69196114259654,157.8905516562483,168.6900675259798,179.95334220942377,165.40037027421133,162.63754579494358
149.1591077102931,176.0448660114389,174.96033122478633,178.17203175569446,177.13759477388808,176.52221348020151,179.24765789906547,166.70584910561203,173.75984443269053,177.2667579253175,153.20589781206408,171.17962044797898,177.4015763203366,161.056333983671,168.4834375837717
149.60267907672727,175.6012946450045,174.96033122478633,178.17203175569446,177.27368900609366,172.71833119246477,179.35551163633386,164.4225378883497,176.04315564995306,179.05043314356246,154.75947073521326,171.17962044797898,179.41297361990297,165.40037027421133,165.7841465263264
152.31164610884665,176.98721249581672,173.10860429120947,176.41668514507705,172.553702273572,179.37040139158816,178.50825956462748,165.9637565320735,176.04315564995306,179.7293132917881,155.28798945374857,168.56631873457343,179.95334220942377,162.70107921676603,168.1850247637767
148.39521848025615,175.6012946450045,174.96033122478633,179.8680257494964,178.87329936281677,176.52221348020151,178.86226609133627,164.4225378883497,176.04315564995306,178.6967599843176,154.75947073521326,171.17962044797898,179.23641965985163,165.40037027421133,165.7841465263264
150.06848815949223,175.1354855622394,171.8698976458439,178.15238973400471,177.27368900609366,176.01647418614922,179.36852606332113,167.9818114059598,171.50631217507592,179.35985033047288,156.34918726117257,171.17962044797898,179.41297361990297,166.42601635017655,164.46008763036633
150.42111277126673,176.49751690268783,167.44024390737306,178.11181199325912,177.27368900609366,172.71833119246477,178.88068668707996,165.77403610124819,176.6335393365705,179.52492150547232,154.75947073521326,168.45330945407275,179.83246895839403,162.70107921676603,168.4834375837717
149.46560809537257,175.6012946450045,172.14015875233815,179.45545365852405,178.92750538213554,176.52221348020151,179.46563340596188,164.23281745752425,176.2328760807782,179.28525059735676,154.75947073521326,168.45330945407275,179.7866530275775,162.70107921676603,168.4834375837717
151.14433878028348,175.1354855622394,172.14015875233815,179.45545365852405,178.92750538213554,176.52221348020151,179.2584042936879,167.9818114059598,170.9806775686185,179.28525059735676,152.27928292910212,173.65980825409028,179.7866530275775,162.70107921676603,168.4834375837717
149.46560809537257,175.6012946450045,172.14015875233815,178.75463573323168,174.28940686250056,179.37040139158816,179.15924178369104,164.1161462660788,173.26398878588063,179.28525059735676,152.27928292910212,173.65980825409028,179.7866530275775,165.40037027421133,162.78792807301528
146.9831501157358,177.47917209229053,174.49452214202168,178.1323211605665,177.13759477388808,172.8544254246704,177.66092809644377,169.57928760320547,171.50631217507592,179.10830889247848,156.9544018584174,171.17962044797898,178.8655783690229,162.70107921676603,168.4834375837717
146.9831501157358,177.47917209229053,174.49452214202168,178.1323211605665,177.13759477388808,172.8544254246704,179.86177160830516,165.69850018869755,176.04315564995306,179.3382879833525,155.40099873424916,168.45330945407275,178.8655783690229,162.70107921676603,168.4834375837717
148.86102756302114,175.1354855622394,169.2919708409502,178.1323211605665,174.28940686250056,179.0007563297429,179.49026452069134,165.9637565320735,173.26398878588063,179.10830889247848,156.8413925779168,168.56631873457343,179.6291587091704,164.74488129694217,164.42745640318967
148.39521848025615,176.06710372776965,174.49452214202168,177.5104470780013,177.13759477388808,176.15256841835475,177.93510501562756,167.3291956063154,176.6335393365705,179.69319822274724,156.34918726117257,171.17962044797898,178.6789478254561,162.70107921676603,168.1850247637767
149.93141717813754,175.1354855622394,177.7394980888588,177.5104470780013,177.13759477388808,176.15256841835475,177.93510501562756,167.5189160371406,173.26398878588063,179.7015871800118,156.8413925779168,168.56631873457343,177.94447439127578,166.42956561483854,167.27564431457762
148.86102756302114,173.25442035251737,179.6205632985787,179.3580573439974,179.12129927208832,176.01647418614922,179.89786859388636,163.41266144307258,178.99491399474624,179.69319822274724,156.34918726117257,168.45330945407275,178.31112039176347,159.91907367951396,168.26922466771262
148.39521848025615,173.72022943528236,179.6205632985787,179.30035768624725,179.0635996143397,176.01647418614922,178.86988082298708,167.29597638594313,171.1814235061498,178.90677499200152,155.4936043337614,171.57724297435917,179.44554202273972,161.053495310491,168.26922466771262
148.62436262855638,174.6985458834533,177.6531257075127,177.5104470780013,177.27368900609366,176.01647418614922,178.04135575987425,164.96782094813983,176.34071848133996,177.87890360333873,152.27928292910212,170.93349726018383,179.44554202273972,163.83550084774308,165.4872191304604
146.9831501157358,177.01336300952525,177.7394980888588,177.5104470780013,174.55966796899446,178.7304952232476,176.474384802825,168.89616656336386,171.37114393697527,179.46862012929955,153.86899945506147,170.93349726018383,179.44554202273972,161.053495310491,171.26544312102376
148.62436262855638,176.57961109317588,177.7394980888588,179.30035768624725,179.0635996143397,176.01647418614922,178.6469411717868,167.3291956063154,171.37114393697527,178.34052786236006,158.4270299890137,168.56631873457343,177.95038816730684,162.70107921676603,165.4872191304604
149.46560809537257,173.72022943528236,176.94580633896845,179.9222317688243,179.0635996143397,172.71833119246477,176.474384802825,168.89616656336386,171.37114393697527,179.46862012929955,153.86899945506147,170.93349726018383,179.44554202273972,163.83550084774308,165.4872191304604
148.48729164720177,176.57961109317588,176.87119015116758,177.48312434305993,177.13759477388808,173.40008301808592,178.54697190104656,164.96782094813983,176.34071848133996,179.7015871800118,154.2495258726818,171.1581854398082,178.31112039176347,162.70107921676603,165.4872191304604
146.39148395546565,174.6985458834533,176.94580633896845,176.8891593465099,177.27368900609366,176.01647418614922,178.86988082298708,165.02712423321307,175.532840938611,179.7004169549417,154.47421405230625,170.2261778916395,179.97573241173905,164.41422641335083,165.4872191304604
147.41690203208532,176.57961109317588,177.7394980888588,177.48312434305993,177.27368900609366,172.71833119246477,177.93510501562756,164.96782094813983,176.34071848133996,179.7015871800118,154.2495258726818,171.1581854398082,179.8133694564374,163.83550084774308,165.4872191304604
150.42111277126673,172.76472475938795,177.6531257075127,177.48312434305993,174.55966796899446,178.7304952232476,178.54697190104656,164.96782094813983,176.34071848133996,179.69319822274724,153.86899945506147,170.2261778916395,178.31112039176347,162.70107921676603,165.4872191304604
147.41690203208532,174.6985458834533,176.94580633896845,177.48312434305993,174.28940686250056,179.37040139158816,178.76991155224172,165.02712423321307,175.532840938611,178.68219689855093,155.4936043337614,170.93349726018383,178.6789478254561,159.91907367951396,170.96703030102907
148.62436262855638,176.57961109317588,178.82687154868952,177.5104470780013,174.28940686250056,179.37040139158816,178.86988082298708,165.02712423321307,176.0584755450683,178.34052786236006,156.05985146340316,170.2261778916395,177.95038816730684,159.91907367951396,168.26922466771262
